,fullpath,tempo,genre,dataset
186,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/14847436.clip.wav,84.0,,acm
187,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/148.clip.wav,149.0,,acm
188,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1492187.clip.wav,52.0,,acm
189,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1492191.clip.wav,47.0,,acm
190,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/14970371.clip.wav,64.0,,acm
191,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/14981410.clip.wav,76.0,,acm
192,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/150130.clip.wav,67.0,,acm
193,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1506978.clip.wav,110.0,,acm
194,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/151422.clip.wav,94.0,,acm
195,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1515377.clip.wav,77.0,,acm
196,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15154780.clip.wav,130.0,,acm
197,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1525753.clip.wav,89.0,,acm
198,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15380591.clip.wav,52.0,,acm
199,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15416738.clip.wav,68.0,,acm
200,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15423946.clip.wav,102.0,,acm
201,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15458300.clip.wav,140.0,,acm
202,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15462706.clip.wav,83.5,,acm
203,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1547518.clip.wav,121.0,,acm
204,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1547521.clip.wav,89.0,,acm
205,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1549188.clip.wav,112.0,,acm
206,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15611552.clip.wav,166.0,,acm
207,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1573595.clip.wav,92.0,,acm
208,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15763.clip.wav,69.0,,acm
209,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/157976.clip.wav,108.0,,acm
210,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/158038.clip.wav,158.0,,acm
211,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/158072.clip.wav,134.5,,acm
212,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/158129.clip.wav,77.5,,acm
213,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/158192.clip.wav,108.0,,acm
214,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/158729.clip.wav,77.0,,acm
215,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1587838.clip.wav,161.0,,acm
216,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15952618.clip.wav,54.0,,acm
217,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/15952624.clip.wav,80.0,,acm
218,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/160201.clip.wav,127.0,,acm
219,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/16040691.clip.wav,103.5,,acm
220,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/16040771.clip.wav,67.0,,acm
221,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/16056976.clip.wav,129.5,,acm
222,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/161338.clip.wav,143.0,,acm
223,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/161843.clip.wav,73.0,,acm
224,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/161856.clip.wav,57.0,,acm
225,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/162068.clip.wav,95.0,,acm
226,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1625811.clip.wav,134.0,,acm
227,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/162776.clip.wav,81.0,,acm
228,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1628000.clip.wav,156.0,,acm
229,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/163919.clip.wav,96.0,,acm
230,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/164628.clip.wav,65.0,,acm
231,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/164652.clip.wav,63.0,,acm
232,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/164665.clip.wav,69.5,,acm
233,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/164667.clip.wav,85.0,,acm
234,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/164672.clip.wav,141.5,,acm
235,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/164705.clip.wav,88.0,,acm
236,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/16495719.clip.wav,94.0,,acm
237,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/165725.clip.wav,69.5,,acm
238,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/165730.clip.wav,80.5,,acm
239,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/165732.clip.wav,106.0,,acm
240,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/165922.clip.wav,120.5,,acm
241,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/166247.clip.wav,85.0,,acm
242,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/166285.clip.wav,161.0,,acm
243,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/166339.clip.wav,82.0,,acm
244,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/166568.clip.wav,92.0,,acm
245,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/166949.clip.wav,77.0,,acm
246,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/167768.clip.wav,81.0,,acm
247,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/168185.clip.wav,142.0,,acm
248,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/168284.clip.wav,137.0,,acm
249,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/168497.clip.wav,67.0,,acm
250,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/168499.clip.wav,56.0,,acm
251,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/168502.clip.wav,74.0,,acm
252,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/169108.clip.wav,123.5,,acm
253,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/169111.clip.wav,72.0,,acm
254,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/169910.clip.wav,71.5,,acm
255,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/170646.clip.wav,114.5,,acm
256,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/170875.clip.wav,108.0,,acm
257,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/171263.clip.wav,145.0,,acm
258,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1728942.clip.wav,88.0,,acm
259,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/173044.clip.wav,120.0,,acm
260,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/173046.clip.wav,69.0,,acm
261,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1736296.clip.wav,114.0,,acm
262,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1737948.clip.wav,52.0,,acm
263,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1738820.clip.wav,131.5,,acm
264,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1739395.clip.wav,98.0,,acm
265,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/174099.clip.wav,93.0,,acm
266,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1753316.clip.wav,109.0,,acm
267,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1761424.clip.wav,100.5,,acm
268,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1775787.clip.wav,131.0,,acm
269,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/178090.clip.wav,58.5,,acm
270,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1782056.clip.wav,121.0,,acm
271,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/178692.clip.wav,77.5,,acm
272,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/181291.clip.wav,107.0,,acm
273,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1818385.clip.wav,131.0,,acm
274,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1827589.clip.wav,257.0,,acm
275,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1827592.clip.wav,80.0,,acm
276,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1827606.clip.wav,115.0,,acm
277,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1827861.clip.wav,130.0,,acm
278,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1832846.clip.wav,106.0,,acm
279,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1832851.clip.wav,104.0,,acm
280,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1832873.clip.wav,70.0,,acm
281,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1833858.clip.wav,143.0,,acm
282,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1940814.clip.wav,75.0,,acm
283,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1949678.clip.wav,146.0,,acm
284,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/195594.clip.wav,147.0,,acm
285,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/197152.clip.wav,63.0,,acm
286,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1978607.clip.wav,119.0,,acm
287,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1987999.clip.wav,140.0,,acm
288,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/1997271.clip.wav,93.0,,acm
289,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2000026.clip.wav,78.0,,acm
290,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2011911.clip.wav,116.5,,acm
291,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2027038.clip.wav,80.0,,acm
292,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/202987.clip.wav,95.0,,acm
293,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2033105.clip.wav,97.0,,acm
294,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2042371.clip.wav,82.0,,acm
295,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2057532.clip.wav,156.0,,acm
296,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2074.clip.wav,100.0,,acm
297,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/208474.clip.wav,168.0,,acm
298,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2084851.clip.wav,74.0,,acm
299,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/212159.clip.wav,106.0,,acm
300,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/212178.clip.wav,83.0,,acm
301,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/215429.clip.wav,144.0,,acm
302,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2169604.clip.wav,94.0,,acm
303,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/217011.clip.wav,73.5,,acm
304,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/217385.clip.wav,67.0,,acm
305,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/217392.clip.wav,146.0,,acm
306,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2184689.clip.wav,68.5,,acm
307,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2184698.clip.wav,80.0,,acm
308,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2185588.clip.wav,60.5,,acm
309,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2185594.clip.wav,112.0,,acm
310,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2186323.clip.wav,185.0,,acm
311,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2186875.clip.wav,189.0,,acm
312,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2188213.clip.wav,169.0,,acm
313,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2188222.clip.wav,154.0,,acm
314,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/218929.clip.wav,97.0,,acm
315,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2197902.clip.wav,113.0,,acm
316,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2204435.clip.wav,77.0,,acm
317,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2214125.clip.wav,51.0,,acm
318,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2224710.clip.wav,92.0,,acm
319,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2226967.clip.wav,73.0,,acm
320,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2232914.clip.wav,56.0,,acm
321,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2233308.clip.wav,146.0,,acm
322,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2234320.clip.wav,99.0,,acm
323,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2234898.clip.wav,107.0,,acm
324,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2242630.clip.wav,143.5,,acm
325,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2242631.clip.wav,127.5,,acm
326,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/225062.clip.wav,92.0,,acm
327,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2252893.clip.wav,137.0,,acm
328,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2256281.clip.wav,98.0,,acm
329,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2256291.clip.wav,109.5,,acm
330,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2264467.clip.wav,73.0,,acm
331,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2266876.clip.wav,82.0,,acm
332,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2275409.clip.wav,172.0,,acm
333,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2276947.clip.wav,69.0,,acm
334,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2277932.clip.wav,91.0,,acm
335,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/227959.clip.wav,144.0,,acm
336,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/228014.clip.wav,86.0,,acm
337,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/228021.clip.wav,85.0,,acm
338,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/228023.clip.wav,109.0,,acm
339,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/228024.clip.wav,69.5,,acm
340,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2284109.clip.wav,58.0,,acm
341,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2286321.clip.wav,121.0,,acm
342,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2286336.clip.wav,141.5,,acm
343,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2302986.clip.wav,104.0,,acm
344,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/231124.clip.wav,92.0,,acm
345,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/23128.clip.wav,171.5,,acm
346,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2315824.clip.wav,151.0,,acm
347,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2328199.clip.wav,160.0,,acm
348,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2329184.clip.wav,178.0,,acm
349,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/233208.clip.wav,85.0,,acm
350,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/23381.clip.wav,64.5,,acm
351,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/23389.clip.wav,74.0,,acm
352,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2339246.clip.wav,87.0,,acm
353,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2347471.clip.wav,169.0,,acm
354,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2347473.clip.wav,63.0,,acm
355,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2349171.clip.wav,164.0,,acm
356,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\acm_mirum/acm_mirum_tempo/2349173.clip.wav,76.0,,acm
